112422802549,Q, [Lev2MdSpi] pointer to queue inited address is 0x7ff129f7aba0
112423974300,Q, [OnRspUserLogin], Success!
112430119100,Q, [OnRtnOrderDetail] ,2,300377,95205090,8.38,200,2,2,2011,7796742,238491069,384974516,0,7796742,A,7796742
112430119103,Q, [OnRtnTransaction] ,2,300377,95205090,8.38,200,1,2011,7796743,6219738,7796742,238491070,384974516,0,N,7796743
112430119106,Q, [OnRtnOrderDetail] ,2,300377,95205090,8.38,300,2,2,2011,7796745,238491076,384974519,0,7796745,A,7796745
112430119109,Q, [OnRtnTransaction] ,2,300377,95205090,8.38,300,1,2011,7796746,6219738,7796745,238491077,384974520,0,N,7796746
112430119116,Q, [OnRtnOrderDetail] ,2,300377,95205090,8.38,100,2,2,2011,7796750,238491081,384974522,0,7796750,A,7796750
112430119119,Q, [OnRtnTransaction] ,2,300377,95205090,8.38,100,1,2011,7796751,6219738,7796750,238491082,384974522,0,N,7796751
112430119122,Q, [OnRtnOrderDetail] ,2,300377,95205090,8.38,300,2,2,2011,7796753,238491088,384974525,0,7796753,A,7796753
112430119125,Q, [OnRtnTransaction] ,2,300377,95205090,8.38,300,1,2011,7796754,6219738,7796753,238491089,384974525,0,N,7796754
112430119128,Q, [OnRtnOrderDetail] ,2,300377,95205120,8.38,100,2,2,2011,7796926,238492049,384975307,0,7796926,A,7796926
112430119131,Q, [OnRtnTransaction] ,2,300377,95205120,8.38,100,1,2011,7796927,6219738,7796926,238492050,384975307,0,N,7796927
112430119137,Q, [OnRtnOrderDetail] ,2,300377,95205330,8.39,200,1,2,2011,7797689,238497118,384979386,0,7797689,A,7797689
112430119141,Q, [OnRtnTransaction] ,2,300377,95205330,8.39,200,1,2011,7797690,7797689,7790953,238497119,384979386,0,N,7797690
112430119144,Q, [OnRtnTransaction] ,2,300377,95205350,0,300,2,2011,7797782,0,7764740,238497507,384979545,0,N,7797782
112430247904,Q, [OnRtnTransaction] ,2,300377,95206390,0,100,2,2011,7802183,0,7582079,238517488,384988811,0,N,7802183
112431046205,Q, [OnRtnOrderDetail] ,2,300377,95206800,8.39,500,2,2,2011,7804391,238526333,385971655,0,7804391,A,7804391
112431064697,Q, [OnRtnOrderDetail] ,2,300377,95206960,8.4,500,2,2,2011,7805098,238529174,385973153,0,7805098,A,7805098
112431186753,Q, [OnRtnOrderDetail] ,2,300377,95207610,8.39,1000,2,2,2011,7808294,238544592,385989685,0,7808294,A,7808294
112431189741,Q, [OnRtnOrderDetail] ,2,300377,95207620,8.49,1000,2,2,2011,7808351,238544812,385989983,0,7808351,A,7808351
112432032331,Q, [OnRtnMarketData] ,95206000,300377,2,8.38,8.35,8.49,8.4,8.39,8.38,8.37,8.36,8.35,8.34,8.33,8.32,8.31,8.3,8.29,8.39,8.4,8.41,8.42,8.43,8.44,8.45,8.46,8.47,8.48,20100,7700,24897,23900,14600,27200,18300,50200,65200,7400,1800,12400,4500
112432033502,Q, [OnRtnTransaction] ,2,300377,95207880,0,200,2,2011,7809453,0,7594186,238550541,386972698,0,N,7809453
112432033516,Q, [OnRtnTransaction] ,2,300377,95207880,0,400,2,2011,7809456,0,7753861,238550544,386972699,0,N,7809456
112432033533,Q, [OnRtnTransaction] ,2,300377,95207880,0,500,2,2011,7809457,0,7774028,238550545,386972699,0,N,7809457
112432034029,Q, [OnRtnTransaction] ,2,300377,95207880,0,200,2,2011,7809461,0,7790424,238550607,386972727,0,N,7809461
112432041561,Q, [OnRtnTransaction] ,2,300377,95207930,0,100,2,2011,7809629,0,7626257,238551623,386973979,0,N,7809629
112432042831,Q, [OnRtnOrderDetail] ,2,300377,95207930,8.39,200,2,2,2011,7809650,238551750,386974237,0,7809650,A,7809650
112432091805,Q, [OnRtnOrderDetail] ,2,300377,95207990,8.39,100,2,2,2011,7809940,238553264,386976058,0,7809940,A,7809940
112432091824,Q, [OnRtnOrderDetail] ,2,300377,95208030,8.4,500,2,2,2011,7810177,238554791,386977469,0,7810177,A,7810177
112432102152,Q, [OnRtnOrderDetail] ,2,300377,95208180,8.39,300,2,2,2011,7811189,238559590,386982724,0,7811189,A,7811189
112432243894,Q, [OnRtnOrderDetail] ,2,300377,95209220,8.39,400,2,2,2011,7815015,238578632,386992969,0,7815015,A,7815015
112433032157,Q, [OnRtnOrderDetail] ,2,300377,95209480,8.4,1000,1,2,2011,7815879,238582580,387971772,0,7815879,A,7815879
112433032181,Q, [OnRtnTransaction] ,2,300377,95209480,8.39,500,1,2011,7815880,7815879,7791955,238582581,387971772,0,N,7815880
112433032192,Q, [OnRtnTransaction] ,2,300377,95209480,8.39,500,1,2011,7815881,7815879,7792149,238582582,387971772,0,N,7815881
112433038592,Q, [OnRtnOrderDetail] ,2,300377,95209520,8.39,300,2,2,2011,7816092,238583500,387972898,0,7816092,A,7816092
112433232570,Q, [OnRtnOrderDetail] ,2,300377,95209600,8.38,500,2,2,2011,7816338,238584552,387973621,0,7816338,A,7816338
112433232592,Q, [OnRtnTransaction] ,2,300377,95209600,8.38,500,1,2011,7816339,6219738,7816338,238584553,387973622,0,N,7816339
112433232598,Q, [OnRtnTransaction] ,2,300377,95209760,0,100,2,2011,7816785,0,7760128,238586741,387974679,0,N,7816785
112433232602,Q, [OnRtnTransaction] ,2,300377,95209920,0,100,2,2011,7817334,0,7760609,238588971,387975880,0,N,7817334
112433232605,Q, [OnRtnOrderDetail] ,2,300377,95209950,8.39,300,2,2,2011,7817435,238589474,387976118,0,7817435,A,7817435
112433232609,Q, [OnRtnTransaction] ,2,300377,95210000,0,100,2,2011,7817631,0,7761219,238590222,387976445,0,N,7817631
112433232613,Q, [OnRtnTransaction] ,2,300377,95210090,0,100,2,2011,7818046,0,7761672,238591944,387978351,0,N,7818046
112433232617,Q, [OnRtnTransaction] ,2,300377,95210120,0,1000,2,2011,7818201,0,7808294,238592623,387979161,0,N,7818201
112434020900,Q, [OnRtnTransaction] ,2,300377,95210800,0,100,2,2011,7821052,0,7762969,238607416,388972140,0,N,7821052
112434152433,Q, [OnRtnMarketData] ,95209000,300377,2,8.38,8.35,8.49,8.4,8.39,8.38,8.37,8.36,8.35,8.34,8.33,8.32,8.31,8.3,8.29,8.39,8.4,8.41,8.42,8.43,8.44,8.45,8.46,8.47,8.48,7500,3900,24897,23900,14600,27200,18300,50200,65200,7400,11000,13100,4500
112434152463,Q, [OnRtnOrderDetail] ,2,300377,95210870,8.38,1000,2,2,2011,7821404,238609110,388974200,0,7821404,A,7821404
112434152470,Q, [OnRtnTransaction] ,2,300377,95210870,8.38,1000,1,2011,7821405,6219738,7821404,238609111,388974200,0,N,7821405
112434152475,Q, [OnRtnOrderDetail] ,2,300377,95210870,8.38,5700,2,2,2011,7821439,238609283,388974436,0,7821439,A,7821439
112434152479,Q, [OnRtnTransaction] ,2,300377,95210870,8.38,1500,1,2011,7821440,6219738,7821439,238609284,388974436,0,N,7821440
112434152483,Q, [OnRtnTransaction] ,2,300377,95210870,8.38,1200,1,2011,7821441,6297239,7821439,238609285,388974437,0,N,7821441
112434152488,Q, [OnRtnTransaction] ,2,300377,95210870,8.38,1200,1,2011,7821442,6630356,7821439,238609286,388974437,0,N,7821442
112434152492,Q, [OnRtnTransaction] ,2,300377,95210870,8.38,100,1,2011,7821443,6876963,7821439,238609287,388974437,0,N,7821443
112434152497,Q, [OnRtnTransaction] ,2,300377,95210870,8.38,1700,1,2011,7821444,7091699,7821439,238609288,388974438,0,N,7821444
112434152514,Q, [OnRtnOrderDetail] ,2,300377,95210870,8.38,1800,2,2,2011,7821445,238609289,388974438,0,7821445,A,7821445
112434152520,Q, [OnRtnTransaction] ,2,300377,95210870,8.38,300,1,2011,7821446,7091699,7821445,238609290,388974439,0,N,7821446
112434152525,Q, [OnRtnTransaction] ,2,300377,95210890,0,1500,2,2011,7821475,0,7821445,238609500,388974757,0,N,7821475
112434152529,Q, [OnRtnOrderDetail] ,2,300377,95210890,8.34,3700,1,2,2011,7821476,238609519,388974766,0,7821476,A,7821476
112434152533,Q, [OnRtnOrderDetail] ,2,300377,95211200,8.39,600,2,2,2011,7823505,238618400,388984516,0,7823505,A,7823505
112434152537,Q, [OnRtnTransaction] ,2,300377,95211350,0,300,2,2011,7824219,0,7816092,238622135,388987396,0,N,7824219
112434152541,Q, [OnRtnOrderDetail] ,2,300377,95211390,8.37,200,1,2,2011,7824294,238622594,388987619,0,7824294,A,7824294
112434200513,Q, [OnRtnTransaction] ,2,300377,95211600,0,1200,2,2011,7825103,79156,0,238626193,388989503,0,N,7825103
112434254801,Q, [OnRtnOrderDetail] ,2,300377,95212300,8.39,500,2,2,2011,7827672,238637514,388995131,0,7827672,A,7827672
112436040758,Q, [OnRtnMarketData] ,95212000,300377,2,8.38,8.35,8.49,8.4,8.38,8.38,8.37,8.36,8.35,8.34,8.33,8.32,8.31,8.3,8.29,8.39,8.4,8.41,8.42,8.43,8.44,8.45,8.46,8.47,8.48,7000,3900,24897,23900,14600,27200,18300,50200,65200,7400,11600,12100,4400
112436178951,Q, [OnRtnOrderDetail] ,2,300377,95213860,8.38,200,2,2,2011,7833828,238665238,390974233,0,7833828,A,7833828
112436178967,Q, [OnRtnOrderDetail] ,2,300377,95214010,8.39,3800,1,2,2011,7834642,238668897,390978816,0,7834642,A,7834642
112436178971,Q, [OnRtnTransaction] ,2,300377,95214010,8.38,200,1,2011,7834643,7834642,7833828,238668898,390978816,0,N,7834643
112436178974,Q, [OnRtnTransaction] ,2,300377,95214010,8.39,600,1,2011,7834644,7834642,7792328,238668899,390978817,0,N,7834644
112436178977,Q, [OnRtnTransaction] ,2,300377,95214010,8.39,100,1,2011,7834645,7834642,7792509,238668900,390978817,0,N,7834645
112436178980,Q, [OnRtnTransaction] ,2,300377,95214010,8.39,500,1,2011,7834646,7834642,7793026,238668901,390978817,0,N,7834646
112436178983,Q, [OnRtnTransaction] ,2,300377,95214010,8.39,100,1,2011,7834647,7834642,7793200,238668902,390978818,0,N,7834647
112436178993,Q, [OnRtnTransaction] ,2,300377,95214010,8.39,300,1,2011,7834648,7834642,7795438,238668903,390978818,0,N,7834648
112436178997,Q, [OnRtnTransaction] ,2,300377,95214010,8.39,200,1,2011,7834649,7834642,7795439,238668904,390978819,0,N,7834649
112436179000,Q, [OnRtnTransaction] ,2,300377,95214010,8.39,400,1,2011,7834650,7834642,7795440,238668905,390978819,0,N,7834650
112436179011,Q, [OnRtnTransaction] ,2,300377,95214010,8.39,200,1,2011,7834651,7834642,7795441,238668906,390978819,0,N,7834651
112436179015,Q, [OnRtnTransaction] ,2,300377,95214010,8.39,300,1,2011,7834652,7834642,7795442,238668907,390978820,0,N,7834652
112436179019,Q, [OnRtnTransaction] ,2,300377,95214010,8.39,600,1,2011,7834653,7834642,7795449,238668908,390978820,0,N,7834653
112436179023,Q, [OnRtnTransaction] ,2,300377,95214010,8.39,300,1,2011,7834654,7834642,7795452,238668909,390978821,0,N,7834654
112436179028,Q, [OnRtnOrderDetail] ,2,300377,95214060,8.38,300,2,2,2011,7834893,238670237,390980338,0,7834893,A,7834893
112436179032,Q, [OnRtnTransaction] ,2,300377,95214080,0,200,2,2011,7834936,7824294,0,238670534,390980694,0,N,7834936
112436179037,Q, [OnRtnOrderDetail] ,2,300377,95214420,8.38,100,2,2,2011,7836263,238677022,390986967,0,7836263,A,7836263
112436179041,Q, [OnRtnTransaction] ,2,300377,95214440,0,100,2,2011,7836369,0,7677978,238677462,390987174,0,N,7836369
112436179045,Q, [OnRtnTransaction] ,2,300377,95214730,0,100,2,2011,7837346,0,7836263,238681740,390989169,0,N,7837346
112436239545,Q, [OnRtnOrderDetail] ,2,300377,95214770,8.39,100,2,2,2011,7837463,238682275,390989405,0,7837463,A,7837463
112436239569,Q, [OnRtnOrderDetail] ,2,300377,95215350,10.03,500,2,2,2011,7839354,238690886,390993890,0,7839354,A,7839354
112436251999,Q, [OnRtnTransaction] ,2,300377,95215470,0,500,2,2011,7839700,0,6843353,238692832,390995731,0,N,7839700
112437296121,Q, [OnRtnOrderDetail] ,2,300377,95215790,8.38,100,2,2,2011,7840585,238697310,391973931,0,7840585,A,7840585
112437296159,Q, [OnRtnMarketData] ,95215000,300377,2,8.38,8.35,8.49,8.4,8.38,8.37,8.36,8.35,8.34,8.33,8.32,8.31,8.3,8.29,8.28,8.39,8.4,8.41,8.42,8.43,8.44,8.45,8.46,8.47,8.48,4100,24897,23900,18300,27200,18300,50200,65200,7400,11700,12400,12000,4400
112437296165,Q, [OnRtnTransaction] ,2,300377,95216850,0,500,2,2011,7844511,0,7810177,238717457,391998733,0,N,7844511
112437296168,Q, [OnRtnTransaction] ,2,300377,95216850,0,500,2,2011,7844513,0,7805098,238717467,391998801,0,N,7844513
112438029674,Q, [OnRtnOrderDetail] ,2,300377,95216870,8.38,500,2,2,2011,7844604,238717857,392973143,0,7844604,A,7844604
112438031106,Q, [OnRtnOrderDetail] ,2,300377,95216880,8.38,500,2,2,2011,7844618,238717929,392973177,0,7844618,A,7844618
112438104436,Q, [OnRtnOrderDetail] ,2,300377,95217240,8.55,400,2,2,2011,7846185,238726110,392984551,0,7846185,A,7846185
112439105122,Q, [OnRtnOrderDetail] ,2,300377,95219440,10.06,100,2,3,2011,7852667,238758681,393985028,0,7852667,A,7852667
112439138369,Q, [OnRtnTransaction] ,2,300377,95219730,0,100,2,2011,7853787,0,7840585,238764045,393991982,0,N,7853787
112439158457,Q, [OnRtnMarketData] ,95218000,300377,2,8.38,8.35,8.49,8.4,8.39,8.37,8.36,8.35,8.34,8.33,8.32,8.31,8.3,8.29,8.28,8.38,8.39,8.4,8.41,8.42,8.43,8.44,8.45,8.46,8.47,3900,24897,23900,18300,27200,18300,50200,65200,7400,11700,400,8900,12000
112439176627,Q, [OnRtnOrderDetail] ,2,300377,95219830,8.38,200,1,2,2011,7854149,238766107,393994492,0,7854149,A,7854149
112439176641,Q, [OnRtnTransaction] ,2,300377,95219830,8.38,200,1,2011,7854150,7854149,7834893,238766108,393994493,0,N,7854150
112439176645,Q, [OnRtnTransaction] ,2,300377,95219830,0,300,2,2011,7854151,0,7795466,238766110,393994494,0,N,7854151
112439176648,Q, [OnRtnTransaction] ,2,300377,95219830,0,300,2,2011,7854155,0,7795452,238766114,393994495,0,N,7854155
112439176650,Q, [OnRtnTransaction] ,2,300377,95219830,0,400,2,2011,7854156,0,7795453,238766115,393994496,0,N,7854156
112439176660,Q, [OnRtnTransaction] ,2,300377,95219830,0,200,2,2011,7854157,0,7795455,238766116,393994496,0,N,7854157
112439176663,Q, [OnRtnTransaction] ,2,300377,95219830,0,200,2,2011,7854158,0,7795454,238766117,393994497,0,N,7854158
112439176666,Q, [OnRtnTransaction] ,2,300377,95219830,0,600,2,2011,7854159,0,7795461,238766118,393994497,0,N,7854159
112439176672,Q, [OnRtnTransaction] ,2,300377,95219830,0,500,2,2011,7854161,0,7795460,238766120,393994498,0,N,7854161
112439176675,Q, [OnRtnTransaction] ,2,300377,95219840,0,100,2,2011,7854169,0,7795510,238766147,393994510,0,N,7854169
112439205081,Q, [OnRtnTransaction] ,2,300377,95219860,0,700,2,2011,7854269,0,7207280,238766584,393995088,0,N,7854269
112439205096,Q, [OnRtnTransaction] ,2,300377,95219870,0,1000,2,2011,7854284,0,7207289,238766677,393995275,0,N,7854284
112439205099,Q, [OnRtnTransaction] ,2,300377,95219900,0,500,2,2011,7854435,0,7207288,238767207,393996054,0,N,7854435
112439205102,Q, [OnRtnTransaction] ,2,300377,95219920,0,600,2,2011,7854592,0,7207334,238767659,393996556,0,N,7854592
112440078960,Q, [OnRtnOrderDetail] ,2,300377,95220290,8.37,200,1,2,2011,7856083,238776235,394982003,0,7856083,A,7856083
112441124365,Q, [OnRtnOrderDetail] ,2,300377,95222840,8.37,800,1,2,2011,7864039,238817170,395990866,0,7864039,A,7864039
112441124867,Q, [OnRtnOrderDetail] ,2,300377,95222840,8.38,200,1,2,2011,7864040,238817172,395990867,0,7864040,A,7864040
112441124873,Q, [OnRtnTransaction] ,2,300377,95222840,8.38,100,1,2011,7864041,7864040,7834893,238817173,395990868,0,N,7864041
112441124886,Q, [OnRtnTransaction] ,2,300377,95222840,8.38,100,1,2011,7864042,7864040,7844604,238817174,395990868,0,N,7864042
112441125122,Q, [OnRtnMarketData] ,95221000,300377,2,8.38,8.35,8.49,8.4,8.39,8.37,8.36,8.35,8.34,8.33,8.32,8.31,8.3,8.29,8.28,8.38,8.39,8.4,8.41,8.42,8.43,8.44,8.45,8.46,8.47,3900,24897,23900,18300,27200,18300,50200,65200,7400,11700,1400,8900,11000
112441189985,Q, [OnRtnOrderDetail] ,2,300377,95222840,8.37,600,1,2,2011,7864071,238817279,395991101,0,7864071,A,7864071
112442067193,Q, [OnRtnOrderDetail] ,2,300377,95223420,10.06,900,2,3,2011,7866155,238828063,396978756,0,7866155,A,7866155
112442159624,Q, [OnRtnOrderDetail] ,2,300377,95224460,8.37,1700,1,2,2011,7868944,238841836,396985851,0,7868944,A,7868944
112442175951,Q, [OnRtnOrderDetail] ,2,300377,95224650,8.4,300,2,2,2011,7869456,238844544,396988079,0,7869456,A,7869456
112442196790,Q, [OnRtnTransaction] ,2,300377,95224850,0,2900,2,2011,7870035,7056349,0,238847313,396989329,0,N,7870035
112443067506,Q, [OnRtnOrderDetail] ,2,300377,95225600,8.37,40500,1,2,2011,7872620,238860760,397981099,0,7872620,A,7872620
112443068309,Q, [OnRtnTransaction] ,2,300377,95225600,0,100,2,2011,7872631,0,7795492,238860836,397981331,0,N,7872631
112443068316,Q, [OnRtnTransaction] ,2,300377,95225600,0,200,2,2011,7872632,0,7809650,238860837,397981332,0,N,7872632
112443068329,Q, [OnRtnOrderDetail] ,2,300377,95225600,8.38,500,1,2,2011,7872633,238860838,397981332,0,7872633,A,7872633
112443068333,Q, [OnRtnTransaction] ,2,300377,95225600,8.38,400,1,2011,7872634,7872633,7844604,238860839,397981332,0,N,7872634
112443068338,Q, [OnRtnTransaction] ,2,300377,95225600,8.38,100,1,2011,7872635,7872633,7844618,238860840,397981333,0,N,7872635
112443068342,Q, [OnRtnOrderDetail] ,2,300377,95225600,8.38,400,1,2,2011,7872636,238860841,397981333,0,7872636,A,7872636
112443068347,Q, [OnRtnTransaction] ,2,300377,95225600,8.38,400,1,2011,7872637,7872636,7844618,238860842,397981334,0,N,7872637
112443068407,Q, [OnRtnOrderDetail] ,2,300377,95225600,8.38,400,1,2,2011,7872638,238860843,397981334,0,7872638,A,7872638
112443068411,Q, [OnRtnTransaction] ,2,300377,95225600,8.38,100,1,2011,7872639,7872638,7852667,238860844,397981335,0,N,7872639
112443068415,Q, [OnRtnTransaction] ,2,300377,95225600,8.38,300,1,2011,7872640,7872638,7866155,238860845,397981336,0,N,7872640
112443068419,Q, [OnRtnOrderDetail] ,2,300377,95225600,8.38,500,1,2,2011,7872641,238860846,397981336,0,7872641,A,7872641
112443068424,Q, [OnRtnTransaction] ,2,300377,95225600,8.38,500,1,2011,7872642,7872641,7866155,238860847,397981336,0,N,7872642
112443153959,Q, [OnRtnOrderDetail] ,2,300377,95225600,8.38,400,1,2,2011,7872668,238860939,397981378,0,7872668,A,7872668
112443153995,Q, [OnRtnTransaction] ,2,300377,95225600,8.38,100,1,2011,7872669,7872668,7866155,238860940,397981379,0,N,7872669
112443153999,Q, [OnRtnOrderDetail] ,2,300377,95225600,8.38,600,1,2,2011,7872670,238860941,397981379,0,7872670,A,7872670
112443154002,Q, [OnRtnOrderDetail] ,2,300377,95225600,8.38,400,1,2,2011,7872671,238860942,397981379,0,7872671,A,7872671
112443154005,Q, [OnRtnOrderDetail] ,2,300377,95225600,8.38,1500,1,2,2011,7872672,238860943,397981380,0,7872672,A,7872672
112443154008,Q, [OnRtnOrderDetail] ,2,300377,95225630,8.38,1900,1,2,2011,7872751,238861527,397982136,0,7872751,A,7872751
112443154012,Q, [OnRtnOrderDetail] ,2,300377,95225650,8.38,200,1,2,2011,7872782,238861690,397982347,0,7872782,A,7872782
112443154015,Q, [OnRtnOrderDetail] ,2,300377,95225650,8.38,100,1,2,2011,7872785,238861704,397982354,0,7872785,A,7872785
112443154018,Q, [OnRtnOrderDetail] ,2,300377,95225660,8.38,100,1,2,2011,7872838,238861995,397982676,0,7872838,A,7872838
112443154021,Q, [OnRtnOrderDetail] ,2,300377,95225670,8.38,100,1,2,2011,7872854,238862121,397982945,0,7872854,A,7872854
112443154028,Q, [OnRtnOrderDetail] ,2,300377,95225670,8.38,200,1,2,2011,7872858,238862160,397982962,0,7872858,A,7872858
112443155515,Q, [OnRtnOrderDetail] ,2,300377,95225680,8.38,100,1,2,2011,7872862,238862194,397982976,0,7872862,A,7872862
112443155520,Q, [OnRtnOrderDetail] ,2,300377,95225690,8.38,200,1,2,2011,7872900,238862436,397983219,0,7872900,A,7872900
112443155523,Q, [OnRtnOrderDetail] ,2,300377,95225690,8.38,200,1,2,2011,7872906,238862489,397983482,0,7872906,A,7872906
112443155526,Q, [OnRtnOrderDetail] ,2,300377,95225700,8.38,300,1,2,2011,7872954,238862872,397983843,0,7872954,A,7872954
112443155530,Q, [OnRtnOrderDetail] ,2,300377,95225720,8.38,100,1,2,2011,7873004,238863103,397984132,0,7873004,A,7873004
112443155538,Q, [OnRtnMarketData] ,95224000,300377,2,8.38,8.35,8.49,8.4,8.38,8.37,8.36,8.35,8.34,8.33,8.32,8.31,8.3,8.29,8.28,8.38,8.39,8.4,8.41,8.42,8.43,8.44,8.45,8.46,8.47,4100,24897,23900,18300,27200,18300,50200,65200,7400,11700,1200,6800,10500
112443155543,Q, [OnRtnOrderDetail] ,2,300377,95225830,8.38,1700,1,2,2011,7873530,238865283,397986817,0,7873530,A,7873530
112443155546,Q, [OnRtnOrderDetail] ,2,300377,95225830,8.38,1200,1,2,2011,7873531,238865284,397986817,0,7873531,A,7873531
112443155549,Q, [OnRtnOrderDetail] ,2,300377,95225850,8.38,300,1,2,2011,7873565,238865461,397987093,0,7873565,A,7873565
112443155561,Q, [OnRtnOrderDetail] ,2,300377,95226050,8.38,100,1,2,2011,7874477,238870170,397992778,0,7874477,A,7874477
112443155564,Q, [OnRtnOrderDetail] ,2,300377,95226050,8.38,100,1,2,2011,7874478,238870171,397992778,0,7874478,A,7874478
112443155567,Q, [OnRtnOrderDetail] ,2,300377,95226050,8.38,100,1,2,2011,7874485,238870184,397992784,0,7874485,A,7874485
112443227198,Q, [OnRtnOrderDetail] ,2,300377,95226180,8.38,100,1,2,2011,7875025,238872748,397996256,0,7875025,A,7875025
112443227212,Q, [OnRtnOrderDetail] ,2,300377,95226180,8.38,100,1,2,2011,7875035,238872820,397996342,0,7875035,A,7875035
112443227216,Q, [OnRtnOrderDetail] ,2,300377,95226190,8.38,100,1,2,2011,7875045,238872914,397996385,0,7875045,A,7875045
112444053255,Q, [OnRtnOrderDetail] ,2,300377,95227030,8.36,5000,1,2,2011,7877210,238884124,398977908,0,7877210,A,7877210
112444102063,Q, [OnRtnTransaction] ,2,300377,95227490,0,100,2,2011,7878560,0,7837463,238890403,398982099,0,N,7878560
112444127681,Q, [OnRtnOrderDetail] ,2,300377,95227780,8.4,100,2,2,2011,7879362,238893784,398983950,0,7879362,A,7879362
112444231225,Q, [OnRtnOrderDetail] ,2,300377,95228610,8.37,15000,1,2,2011,7881955,238906744,398998780,0,7881955,A,7881955
112445052479,Q, [OnRtnOrderDetail] ,2,300377,95228820,8.38,200,1,2,2011,7882683,238910305,399980161,0,7882683,A,7882683
112445053020,Q, [OnRtnMarketData] ,95227000,300377,2,8.38,8.35,8.49,8.4,8.38,8.37,8.36,8.35,8.34,8.33,8.32,8.31,8.3,8.29,8.28,8.38,8.39,8.4,8.41,8.42,8.43,8.44,8.45,8.46,8.47,7200,21997,23900,18300,27200,18300,50200,65200,7400,11700,1900,6800,10800
112445054777,Q, [OnRtnOrderDetail] ,2,300377,95228830,8.38,2000,1,2,2011,7882715,238910579,399980464,0,7882715,A,7882715
112445054804,Q, [OnRtnOrderDetail] ,2,300377,95228830,8.38,1200,1,2,2011,7882717,238910581,399980465,0,7882717,A,7882717
112445129002,Q, [OnRtnOrderDetail] ,2,300377,95229190,8.5,300,2,2,2011,7884434,238917751,399990370,0,7884434,A,7884434
112445168731,Q, [OnRtnTransaction] ,2,300377,95229720,0,100,2,2011,7885879,7872785,0,238924279,399993962,0,N,7885879
112445169553,Q, [OnRtnTransaction] ,2,300377,95229720,0,100,2,2011,7885885,7872838,0,238924319,399993980,0,N,7885885
112445203402,Q, [OnRtnTransaction] ,2,300377,95229740,0,200,2,2011,7885934,7872782,0,238924513,399994065,0,N,7885934
112445203416,Q, [OnRtnTransaction] ,2,300377,95229750,0,200,2,2011,7885956,7872858,0,238924664,399994129,0,N,7885956
112445203420,Q, [OnRtnTransaction] ,2,300377,95229760,0,200,2,2011,7885980,7872900,0,238924850,399994205,0,N,7885980
112445203434,Q, [OnRtnTransaction] ,2,300377,95229760,0,100,2,2011,7885994,7872854,0,238924886,399994220,0,N,7885994
112445203437,Q, [OnRtnTransaction] ,2,300377,95229780,0,200,2,2011,7886041,7872906,0,238925057,399994303,0,N,7886041
112445203440,Q, [OnRtnTransaction] ,2,300377,95229850,0,300,2,2011,7886223,7872954,0,238926131,399994817,0,N,7886223
112445203443,Q, [OnRtnTransaction] ,2,300377,95229890,0,100,2,2011,7886310,7873004,0,238926695,399995111,0,N,7886310
112445203446,Q, [OnRtnTransaction] ,2,300377,95229980,0,100,2,2011,7886528,7872862,0,238927574,399995490,0,N,7886528
112446045027,Q, [OnRtnOrderDetail] ,2,300377,95230690,8.37,100,1,2,2011,7888949,238937992,400977881,0,7888949,A,7888949
112446088203,Q, [OnRtnTransaction] ,2,300377,95231120,0,1900,2,2011,7890269,7872751,0,238944079,400982400,0,N,7890269
112446190404,Q, [OnRtnMarketData] ,95230000,300377,2,8.38,8.35,8.49,8.4,8.38,8.38,8.37,8.36,8.35,8.34,8.33,8.32,8.31,8.3,8.29,8.39,8.4,8.41,8.42,8.43,8.44,8.45,8.46,8.47,8.48,10100,47700,26997,23900,18300,27200,18300,50200,65200,7400,6400,10900,4400
112446190831,Q, [OnRtnTransaction] ,2,300377,95231820,0,800,2,2011,7892723,7864039,0,238956998,400999378,0,N,7892723
112446194649,Q, [OnRtnOrderDetail] ,2,300377,95231850,8.38,100,1,2,2011,7892835,238957588,400999988,0,7892835,A,7892835
112446251127,Q, [OnRtnTransaction] ,2,300377,95231870,0,4200,2,2011,7893042,6814592,0,238958047,401000539,0,N,7893042
112447022311,Q, [OnRtnOrderDetail] ,2,300377,95231910,8.38,400,1,2,2011,7893266,238958822,401978647,0,7893266,A,7893266
112447165152,Q, [OnRtnOrderDetail] ,2,300377,95233030,8.39,100,1,2,2011,7896621,238976784,401993027,0,7896621,A,7896621
112447165177,Q, [OnRtnTransaction] ,2,300377,95233030,8.39,100,1,2011,7896622,7896621,7795456,238976785,401993028,0,N,7896622
112447165183,Q, [OnRtnTransaction] ,2,300377,95233030,0,100,2,2011,7896632,0,7594168,238976818,401993041,0,N,7896632
112447165640,Q, [OnRtnOrderDetail] ,2,300377,95233030,8.38,900,1,2,2011,7896633,238976844,401993053,0,7896633,A,7896633
112447205824,Q, [OnRtnOrderDetail] ,2,300377,95233390,8.36,2200,2,2,2011,7897544,238981844,401995604,0,7897544,A,7897544
112447205843,Q, [OnRtnTransaction] ,2,300377,95233390,8.38,300,1,2011,7897545,7872668,7897544,238981845,401995623,0,N,7897545
112447205848,Q, [OnRtnTransaction] ,2,300377,95233390,8.38,600,1,2011,7897546,7872670,7897544,238981846,401995624,0,N,7897546
112447205852,Q, [OnRtnTransaction] ,2,300377,95233390,8.38,400,1,2011,7897547,7872671,7897544,238981847,401995625,0,N,7897547
